date,BRLUSD,CADUSD,EURUSD,GBPUSD,JPYUSD,MXNUSD,USDBRL,USDCAD,USDJPY,USDMXN
2023-10-25,0.2000520135235161,0.7261109497531223,1.0583,1.214,0.006669334400426837,0.05465376837732962,4.9987,1.3772,149.94,18.297
2023-10-26,0.19979620786797467,0.7230657989877078,1.0532,1.2113,0.006647168306301516,0.05499309836615505,5.0051,1.383,150.44,18.1841
2023-10-27,0.20216723273491835,0.7211885186787826,1.0592,1.2151,0.0066844919786096255,0.05540288981473273,4.9464,1.3866,149.6,18.0496
2023-10-30,0.1984520738241715,0.7231180851833104,1.062,1.2157,0.006710958996040534,0.05549081626990733,5.039,1.3829,149.01,18.021
2023-10-31,0.19828287034283107,0.7205649228995533,1.0568,1.2135,0.006602403274792024,0.05539245554755442,5.0433,1.3878,151.46,18.053
2023-11-01,0.1993858914543207,0.7205130052597449,1.0538,1.2127,0.006624271330153682,0.05572272372673576,5.0154,1.3879,150.96,17.946
2023-11-02,0.20186115989422476,0.725268349289237,1.0618,1.2175,0.006645401382243488,0.056847897764740654,4.9539,1.3788,150.48,17.5908
2023-11-03,0.20458683688291496,0.7314753858532661,1.0733,1.2374,0.006695232994108194,0.05756853534132385,4.8879,1.3671,149.36,17.3706
2023-11-06,0.20441119355695916,0.7319572536963841,1.0747,1.2391,0.0066769045870334505,0.05706589970097469,4.8921,1.3662,149.77,17.5236
2023-11-07,0.20543583211783797,0.7262691553489723,1.0687,1.2296,0.006645843025187745,0.0572475383558507,4.8677,1.3769,150.47,17.468
2023-11-08,0.20447806972702176,0.7247427163357009,1.0715,1.2301,0.006632619221330503,0.05721085633209758,4.8905,1.3798,150.77,17.4792
2023-11-09,0.2039276464710321,0.726427429899753,1.071,1.2279,0.006620762711864407,0.05719776699917635,4.9037,1.3766,151.04,17.4832
2023-11-10,0.2039276464710321,0.726427429899753,1.071,1.2279,0.006620762711864407,0.05719776699917635,4.9037,1.3766,151.04,17.4832
2023-11-13,0.20370747606437156,0.7256367462448298,1.07,1.2268,0.006598046978094484,0.05689253001080957,4.909,1.3781,151.56,17.577
2023-11-14,0.20551605080356775,0.7293414047115455,1.0861,1.2483,0.006633499170812604,0.05746796161140164,4.8658,1.3711,150.75,17.401
2023-11-15,0.20576131687242796,0.7317965605561654,1.0853,1.2431,0.0066194479380419675,0.057718058826245554,4.86,1.3665,151.07,17.3256
2023-11-16,0.20496003279360528,0.7260055176419341,1.0851,1.2423,0.006640547181087721,0.057797120547454325,4.879,1.3774,150.59,17.3019
2023-11-17,0.20423168041826648,0.727802037845706,1.0879,1.243,0.006674676278200508,0.05810609009930331,4.8964,1.374,149.82,17.2099
2023-11-20,0.2055413960371619,0.7288629737609329,1.0945,1.2505,0.006744907594765952,0.05839075090505663,4.8652,1.372,148.26,17.126
2023-11-21,0.20436106512987146,0.7304601899196493,1.0923,1.254,0.00676223965377333,0.058107103012272225,4.8933,1.369,147.88,17.2096
2023-11-22,0.20456172650097168,0.7281730139081046,1.0871,1.2468,0.006681365671143183,0.0581348029811527,4.8885,1.3733,149.67,17.2014
2023-11-23,0.20456172650097168,0.7281730139081046,1.0871,1.2468,0.006681365671143183,0.0581348029811527,4.8885,1.3733,149.67,17.2014
2023-11-24,0.20412329046744235,0.7348618459729571,1.0934,1.2601,0.006685832720465334,0.058392455694724246,4.899,1.3608,149.57,17.1255
2023-11-27,0.20384035223612865,0.7335142668524903,1.0937,1.2613,0.0067163677883000875,0.058302238805970144,4.9058,1.3633,148.89,17.152
2023-11-28,0.2057020611346526,0.737354372511429,1.1007,1.2713,0.006783800284919612,0.0584180394905947,4.8614,1.3562,147.41,17.118
2023-11-29,0.20424002287488255,0.7355104442483084,1.0969,1.269,0.006784720808738721,0.0581320993826371,4.8962,1.3596,147.39,17.2022
2023-11-30,0.202852100533501,0.7359976448075366,1.0908,1.264,0.006762696963549063,0.05755130699018174,4.9297,1.3587,147.87,17.3758
2023-12-01,0.20466639377814164,0.7410151908114117,1.0878,1.2682,0.006802721088435374,0.05812872023809524,4.886,1.3495,147.0,17.2032
2023-12-04,0.2028685614590307,0.7387161113983897,1.0824,1.2633,0.0067957866123003734,0.05742637938163275,4.9293,1.3537,147.15,17.4136
2023-12-05,0.2020896065315361,0.7365397363187745,1.0787,1.259,0.006790710308298248,0.05723246683378547,4.9483,1.3577,147.26,17.4726
2023-12-06,0.20413579112825853,0.7363770250368188,1.079,1.2589,0.0067953248165262305,0.0579233326768689,4.8987,1.358,147.16,17.2642
2023-12-07,0.2039068553484768,0.7356186552890982,1.0794,1.2582,0.006939625260235948,0.057355564350075425,4.9042,1.3594,144.1,17.4351
2023-12-08,0.20274105911929283,0.735564545788893,1.0746,1.2539,0.006902263942573164,0.057534419966745104,4.9324,1.3595,144.88,17.3809
2023-12-11,0.20241276010039672,0.7370283018867925,1.0747,1.255,0.006830134553650707,0.057395396889169496,4.9404,1.3568,146.41,17.423
2023-12-12,0.20147073637554147,0.7346998751010212,1.079,1.2549,0.006875214850464078,0.05780714380683165,4.9635,1.3611,145.45,17.2989
2023-12-13,0.20112226222320548,0.7369196757553427,1.0793,1.2527,0.006888475580354068,0.05742308178195307,4.9721,1.357,145.17,17.4146
2023-12-14,0.2041816399869324,0.7460459564309161,1.0997,1.2767,0.007065639793683318,0.05785429973155605,4.8976,1.3404,141.53,17.2848
2023-12-15,0.20246603632240692,0.7477194556602363,1.0906,1.2709,0.007052186177715091,0.058203829812001624,4.9391,1.3374,141.8,17.181
2023-12-18,0.2025808804165063,0.7467702188036741,1.092,1.2632,0.006991051454138703,0.05812500363281273,4.9363,1.3391,143.04,17.2043
2023-12-19,0.2056005592335211,0.7496251874062968,1.0977,1.2751,0.006962818548948614,0.05857201429157149,4.8638,1.334,143.62,17.073
2023-12-20,0.204473888684415,0.7506380423359855,1.0957,1.266,0.006955554009876886,0.058554865909357066,4.8906,1.3322,143.77,17.078
2023-12-21,0.20516187271757416,0.7522190461862495,1.099,1.2668,0.007034327518289252,0.05863933291894871,4.8742,1.3294,142.16,17.0534
2023-12-22,0.20585026451758992,0.7542046911531789,1.1008,1.272,0.007012622720897616,0.05888241182358829,4.8579,1.3259,142.6,16.983
2023-12-25,0.20585026451758992,0.7542046911531789,1.1008,1.272,0.007012622720897616,0.05888241182358829,4.8579,1.3259,142.6,16.983
2023-12-26,0.20721094073767096,0.7571168988491823,1.1035,1.2709,0.007018528916339136,0.058936201561809336,4.826,1.3208,142.48,16.9675
2023-12-27,0.20694935949173238,0.7575183698204682,1.1114,1.2797,0.0070397747272087285,0.0591233194196455,4.8321,1.3201,142.05,16.9138
2023-12-28,0.2061260667023952,0.7574609907589759,1.1073,1.2743,0.007088176920895945,0.05914010290377906,4.8514,1.3202,141.08,16.909
2023-12-29,0.20609632942437295,0.7574609907589759,1.1062,1.2743,0.00709622480840193,0.059172297897016536,4.8521,1.3202,140.92,16.8998
2024-01-01,0.20609632942437295,0.7574609907589759,1.1062,1.2743,0.00709622480840193,0.059172297897016536,4.8521,1.3202,140.92,16.8998
2024-01-02,0.2043193102180087,0.7513148009015778,1.0957,1.2632,0.007047713017125944,0.05877512636652169,4.8943,1.331,141.89,17.014
2024-01-03,0.2030910457157944,0.7486150621350501,1.0909,1.2641,0.006966213862765586,0.05863039399624765,4.9239,1.3358,143.55,17.056
2024-01-04,0.20348778055877745,0.7487832272557096,1.0957,1.2692,0.006916107614634483,0.058657907085875184,4.9143,1.3355,144.59,17.048
2024-01-05,0.20515345478417857,0.7501312729727703,1.0957,1.274,0.00691945751453086,0.05912227076817566,4.8744,1.3331,144.52,16.9141
2024-01-08,0.20514924607652066,0.7484469725319961,1.0976,1.2766,0.006949753283758427,0.05951318216985062,4.8745,1.3361,143.89,16.803
2024-01-09,0.20426505433450445,0.7471607890017932,1.0935,1.272,0.006927606511950121,0.05904581955597544,4.8956,1.3384,144.35,16.936
2024-01-10,0.20437777187353104,0.7474400179385604,1.096,1.273,0.00686436024162548,0.0588650812338121,4.8929,1.3379,145.68,16.988
2024-01-11,0.2047585896228347,0.7441029838529652,1.0943,1.2712,0.006847907964116962,0.058869586205678566,4.8838,1.3439,146.03,16.9867
2024-01-12,0.2060326355694742,0.7463243525636241,1.0959,1.2746,0.006903216899074968,0.05934365913002196,4.8536,1.3399,144.86,16.851
2024-01-15,0.2060326355694742,0.7463243525636241,1.0959,1.2746,0.006903216899074968,0.05934365913002196,4.8536,1.3399,144.86,16.851
2024-01-16,0.2034049996948925,0.7422802850356295,1.0882,1.2657,0.006802258349772125,0.05830937789724722,4.9163,1.3472,147.01,17.1499
2024-01-17,0.20292207792207792,0.7394808844191377,1.0858,1.2666,0.006738998584810298,0.057920648711265565,4.928,1.3523,148.39,17.265
2024-01-18,0.2022653721682848,0.7405761682589054,1.0863,1.2687,0.006749915626054674,0.058127706571337236,4.944,1.3503,148.15,17.2035
2024-01-19,0.20292207792207792,0.742555877329769,1.0887,1.2677,0.006747183051076176,0.05842486562280907,4.928,1.3467,148.21,17.116
2024-01-22,0.20074274816822243,0.7432733759476736,1.0895,1.2728,0.006759040216289288,0.05836280655064141,4.9815,1.3454,147.95,17.1342
2024-01-23,0.20102926986169187,0.7415097137772505,1.0829,1.2661,0.006731740154830023,0.057597051030987216,4.9744,1.3486,148.55,17.362
2024-01-24,0.20329335230737958,0.7418947993174567,1.0901,1.2754,0.006788405403570701,0.058278454455387846,4.919,1.3479,147.31,17.159
2024-01-25,0.2029550251664231,0.7413447994662318,1.0837,1.27,0.006770939129257228,0.05804403220282906,4.9272,1.3489,147.69,17.2283
2024-01-26,0.20352091177368475,0.7431629013079668,1.0866,1.272,0.00675949709341625,0.05832876424680066,4.9135,1.3456,147.94,17.1442
2024-01-29,0.20233903929424144,0.7441029838529652,1.0807,1.2681,0.006772773450728073,0.057998584834530034,4.9422,1.3439,147.65,17.2418
2024-01-30,0.20150321397626292,0.7457677679170707,1.0844,1.2683,0.006770022341073725,0.05820925061410759,4.9627,1.3409,147.71,17.1794
2024-01-31,0.2024701356549909,0.7471607890017932,1.0855,1.2733,0.006837139340899768,0.05822009524807582,4.939,1.3384,146.26,17.1762
2024-02-01,0.2032726903140563,0.7473841554559043,1.0865,1.2727,0.006840881105486386,0.0584726932522512,4.9195,1.338,146.18,17.102
2024-02-02,0.2012072434607646,0.7430524595036408,1.0787,1.2627,0.006732193348592972,0.058292043136111915,4.97,1.3458,148.54,17.155
2024-02-05,0.19992802591067216,0.7389344565137073,1.0736,1.2532,0.006720881779689496,0.058247903075489285,5.0018,1.3533,148.79,17.168
2024-02-06,0.20186115989422476,0.7407956144899621,1.0751,1.2589,0.006755387421468621,0.05873197662467331,4.9539,1.3499,148.03,17.0265
2024-02-07,0.20149915370355445,0.7423904974016333,1.0769,1.2629,0.006754931099702783,0.05867511588335387,4.9628,1.347,148.04,17.043
2024-02-08,0.20024028834601523,0.7427764985515858,1.0774,1.262,0.006700167504187605,0.05841735696510147,4.994,1.3463,149.25,17.1182
2024-02-09,0.20129634848423847,0.7419498441905327,1.0782,1.2628,0.006694336591243808,0.05850108519513038,4.9678,1.3478,149.38,17.0937
2024-02-12,0.2018733850129199,0.744213738185607,1.0774,1.2631,0.00669478476266988,0.05861973961111665,4.9536,1.3437,149.37,17.0591
2024-02-13,0.2018733850129199,0.737300007373,1.072,1.2606,0.006634819532908705,0.058132775258690844,4.9536,1.3563,150.72,17.202
2024-02-14,0.20139770003826557,0.7380073800738007,1.0735,1.2562,0.006644518272425249,0.05848979353102883,4.9653,1.355,150.5,17.097
2024-02-15,0.20104947827660385,0.7411250277921886,1.0761,1.258,0.006658232904987017,0.05854458169896376,4.9739,1.3493,150.19,17.081
2024-02-16,0.20119914691561708,0.7416747014759326,1.0769,1.259,0.006651589729945457,0.05860977611065525,4.9702,1.3483,150.34,17.062
2024-02-19,0.20119914691561708,0.7416747014759326,1.0769,1.259,0.006651589729945457,0.05860977611065525,4.9702,1.3483,150.34,17.062
2024-02-20,0.20274105911929283,0.7398091292446549,1.0814,1.2645,0.006672449456195369,0.058670296402337424,4.9324,1.3517,149.87,17.0444
2024-02-21,0.20293855020699733,0.740521327014218,1.0818,1.2624,0.006653802648213455,0.05862351975612616,4.9276,1.3504,150.29,17.058
2024-02-22,0.20239637305699482,0.7409602845287493,1.0815,1.2649,0.006639224538573895,0.05836689429755443,4.9408,1.3496,150.62,17.133
2024-02-23,0.20096463022508038,0.7406310176270182,1.0828,1.2678,0.006650704974727321,0.058467906965866435,4.976,1.3502,150.36,17.1034
2024-02-26,0.20044097013429546,0.7400281210686006,1.0855,1.2681,0.006631739505272233,0.058453211127153265,4.989,1.3513,150.79,17.1077
2024-02-27,0.2023349452683973,0.7395355716609968,1.0857,1.2693,0.006646284726837697,0.05857681763865133,4.9423,1.3522,150.46,17.0716
2024-02-28,0.20193861066235866,0.7369196757553427,1.0843,1.267,0.006636580833554552,0.058515120307087345,4.952,1.357,150.68,17.0896
2024-02-29,0.20116676725005028,0.7370283018867925,1.0807,1.2632,0.0066711140760507,0.05862351975612616,4.971,1.3568,149.9,17.058
2024-03-01,0.2020896065315361,0.7378440197742198,1.0832,1.2652,0.006657789613848203,0.058804504425038956,4.9483,1.3553,150.2,17.0055
2024-03-04,0.20231447762401877,0.737300007373,1.0862,1.2701,0.006647168306301516,0.05895253142169924,4.9428,1.3563,150.44,16.9628
2024-03-05,0.20175527085645112,0.7364312541424257,1.0861,1.2712,0.006660450246436659,0.05907128131516301,4.9565,1.3579,150.14,16.9287
2024-03-06,0.20263013920690562,0.7402472425790214,1.0913,1.2757,0.006703760809814306,0.059308463317715436,4.9351,1.3509,149.17,16.861
2024-03-07,0.2027616131713944,0.7426110203475419,1.0941,1.2796,0.00675310642895732,0.05928103955230959,4.9319,1.3466,148.08,16.8688
2024-03-08,0.20094040107704053,0.7425007425007425,1.0941,1.2852,0.006794863083508868,0.05949477040968099,4.9766,1.3468,147.17,16.8082
2024-03-11,0.20129634848423847,0.7415647015202076,1.0928,1.2807,0.006809206046574969,0.059476370038183825,4.9678,1.3485,146.86,16.8134
2024-03-12,0.20072260136491368,0.7410151908114117,1.0918,1.2786,0.006770939129257228,0.05942441511519423,4.982,1.3495,147.69,16.8281
2024-03-13,0.20095251492072422,0.7423904974016333,1.0944,1.2799,0.006769105801123672,0.05977286312014345,4.9763,1.347,147.73,16.73
2024-03-14,0.2007548381916004,0.7398638650488311,1.0888,1.2749,0.00674809366354005,0.05990176111177669,4.9812,1.3516,148.19,16.694
2024-03-15,0.20020821654520704,0.7390983000739099,1.0888,1.2742,0.0067051092932814815,0.05992006663111409,4.9948,1.353,149.14,16.6889
2024-03-18,0.1992269992429374,0.7385524372230428,1.0886,1.2736,0.00670555890833501,0.05958055290753098,5.0194,1.354,149.13,16.784
2024-03-19,0.19914764806627636,0.7364854912358227,1.0859,1.2713,0.006634379353811452,0.05937537109606936,5.0214,1.3578,150.73,16.842
2024-03-20,0.19983613436981673,0.737354372511429,1.0856,1.2713,0.006593696426216537,0.05962567004346711,5.0041,1.3562,151.66,16.7713
2024-03-21,0.2008637139700713,0.7387706855791962,1.0861,1.267,0.006596741209842338,0.059740725252404564,4.9785,1.3536,151.59,16.739
2024-03-22,0.2005133140840552,0.7356186552890982,1.0817,1.2603,0.006607201850016518,0.05979108993177836,4.9872,1.3594,151.35,16.7249
2024-03-25,0.2005655949778375,0.7364312541424257,1.0837,1.2648,0.0066041474045700705,0.059845478973290955,4.9859,1.3579,151.42,16.7097
2024-03-26,0.20036064916850332,0.7370283018867925,1.0829,1.263,0.006597176408497163,0.059926889195181875,4.991,1.3568,151.58,16.687
2024-03-27,0.20098078623683577,0.7360518180479906,1.0821,1.2631,0.006607201850016518,0.060470460180201975,4.9756,1.3586,151.35,16.537
2024-03-28,0.1998321410015587,0.7390983000739099,1.0801,1.2634,0.006607201850016518,0.06019382411364594,5.0042,1.353,151.35,16.613
2024-03-29,0.1993898670069587,0.7385524372230428,1.0791,1.2637,0.006612881893929374,0.06039595588679381,5.0153,1.354,151.22,16.5574
2024-04-01,0.19735543714229326,0.7364312541424257,1.0733,1.2545,0.006591088847877669,0.06003842459173872,5.067,1.3579,151.72,16.656
2024-04-02,0.19791006966434452,0.7369196757553427,1.0769,1.2576,0.006598482349059716,0.06034019803652995,5.0528,1.357,151.55,16.5727
2024-04-03,0.19754647280772802,0.7395902669920863,1.0827,1.2635,0.00659326168655634,0.060426611879871896,5.0621,1.3521,151.67,16.549
2024-04-04,0.1996565906640578,0.7411250277921886,1.0865,1.2669,0.006593696426216537,0.06057815793937338,5.0086,1.3493,151.66,16.5076
2024-04-05,0.19748015324459894,0.7363770250368188,1.0841,1.2633,0.006596741209842338,0.06067629801770535,5.0638,1.358,151.59,16.4809
2024-04-08,0.19883878151594686,0.7362143856290951,1.0853,1.2655,0.006588483331137172,0.06125574272588055,5.0292,1.3583,151.78,16.325
2024-04-09,0.1998041918919459,0.7362143856290951,1.0856,1.2676,0.006590654451987083,0.06113254146314624,5.0049,1.3583,151.73,16.3579
2024-04-10,0.19709870703248186,0.7305669199298656,1.0737,1.2544,0.006540222367560497,0.06057925887334694,5.0736,1.3688,152.9,16.5073
2024-04-11,0.19699387349053446,0.7296607077708865,1.0722,1.2535,0.006527841242900973,0.06084760716784812,5.0763,1.3705,153.19,16.4345
2024-04-12,0.19465099077354303,0.7269555103227683,1.0647,1.2457,0.006530825496342737,0.06003229737598829,5.1374,1.3756,153.12,16.6577
2024-04-15,0.19308374041821938,0.7272198385571959,1.0644,1.2466,0.006482982171799027,0.06009976561091412,5.1791,1.3751,154.25,16.639
2024-04-16,0.18982896410334288,0.7233796296296295,1.0628,1.2437,0.006469560716827328,0.058842912959563155,5.2679,1.3824,154.57,16.9944
2024-04-17,0.19083605274708498,0.7244277021153288,1.0644,1.2443,0.006467886941336265,0.058901487262553384,5.2401,1.3804,154.61,16.9775
2024-04-18,0.19023341640192515,0.7270083605961469,1.066,1.2465,0.006467886941336265,0.058421793665909126,5.2567,1.3755,154.61,17.1169
2024-04-19,0.19192752816536476,0.7276961141027506,1.0655,1.2397,0.006470397929472662,0.05811858516116284,5.2103,1.3742,154.55,17.2062
2024-04-22,0.19197542714532542,0.7288098535092193,1.0655,1.2341,0.006461200491051237,0.0584180394905947,5.209,1.3721,154.77,17.118
2024-04-23,0.19260771586509753,0.7312079555425564,1.0695,1.2434,0.006459531038046638,0.05878998453823407,5.1919,1.3676,154.81,17.0097
2024-04-24,0.19391118867558657,0.7288098535092193,1.0687,1.2434,0.006447037586229127,0.05847611250804047,5.157,1.3721,155.11,17.101
2024-04-25,0.19363708537459096,0.7304068366079907,1.0721,1.2494,0.006430041152263374,0.05819028222286878,5.1643,1.3691,155.52,17.185
2024-04-26,0.19553018008329584,0.7311010381634743,1.0686,1.2474,0.00634437254155564,0.058330805665087845,5.1143,1.3678,157.62,17.1436
2024-04-29,0.19543082725869176,0.7326544069162576,1.0717,1.2553,0.006381213706847042,0.05877616273943939,5.1169,1.3649,156.71,17.0137
2024-04-30,0.19318445251526156,0.7273785277858598,1.0684,1.2514,0.006347594261774787,0.058602219852088,5.1764,1.3748,157.54,17.0642
2024-05-01,0.19254467036352435,0.7267441860465117,1.068,1.2488,0.006343165239454488,0.058753025780827715,5.1936,1.376,157.65,17.0204
2024-05-02,0.19557606931215896,0.7301401869158879,1.0706,1.2507,0.006503219093451258,0.059071630258851884,5.1131,1.3696,153.77,16.9286
2024-05-03,0.1971608832807571,0.7308338814587444,1.077,1.255,0.006542361792607132,0.058713010803193987,5.072,1.3683,152.85,17.032
2024-05-06,0.197441162533565,0.7323324789454413,1.0779,1.2575,0.006499837504062399,0.05916599611871066,5.0648,1.3655,153.85,16.9016
2024-05-07,0.19740998104864182,0.7292882147024504,1.0767,1.2535,0.006468723720809884,0.05914360066240832,5.0656,1.3712,154.59,16.908
2024-05-08,0.19745285813012145,0.7289161017566879,1.0755,1.2503,0.006434178355424013,0.05915794579949006,5.0645,1.3719,155.42,16.9039
2024-05-09,0.19391870927707106,0.7304601899196493,1.0771,1.2505,0.006423432682425488,0.05931549913992526,5.1568,1.369,155.68,16.859
2024-05-10,0.19400523814142984,0.7319036814755178,1.0773,1.2528,0.006416426050689766,0.059648076349537726,5.1545,1.3663,155.85,16.765
2024-05-13,0.19377967251235345,0.7312614259597806,1.0796,1.2563,0.006403278478581034,0.05949901826619861,5.1605,1.3675,156.17,16.807
2024-05-14,0.1947495520760302,0.7326007326007326,1.0818,1.2588,0.006389776357827476,0.059381717556798615,5.1348,1.365,156.5,16.8402
2024-05-15,0.19493937385473117,0.7346459006758742,1.086,1.2658,0.006450780544445878,0.05994089827430154,5.1298,1.3612,155.02,16.6831
2024-05-16,0.19501920939212514,0.7349698662354843,1.0875,1.2682,0.00644122383252818,0.05993802408309807,5.1277,1.3606,155.25,16.6839
2024-05-17,0.19548431238393119,0.7344840249724569,1.0869,1.2703,0.006427974545220801,0.060182231797884,5.1155,1.3615,155.57,16.6162
2024-05-20,0.19619383951343927,0.7346998751010212,1.0861,1.2708,0.006406560317765392,0.06037881669595039,5.097,1.3611,156.09,16.5621
2024-05-21,0.19560667409972027,0.732922896511287,1.0855,1.271,0.0064069707842132236,0.06026056669036916,5.1123,1.3644,156.08,16.5946
2024-05-22,0.194325689856199,0.7316894709885124,1.0836,1.2739,0.006390184676337146,0.06016629965223879,5.146,1.3667,156.49,16.6206
2024-05-23,0.1941747572815534,0.7301401869158879,1.0827,1.2717,0.0063673989175421835,0.059856941908837884,5.15,1.3696,157.05,16.7065
2024-05-24,0.1942086966654367,0.7317965605561654,1.0852,1.2746,0.006373486297004461,0.05994736621246546,5.1491,1.3665,156.9,16.6813
2024-05-27,0.1942086966654367,0.7317965605561654,1.0852,1.2746,0.006373486297004461,0.05994736621246546,5.1491,1.3665,156.9,16.6813
2024-05-28,0.19402029452280709,0.7336757153338225,1.0879,1.2786,0.006373486297004461,0.05986625877789019,5.1541,1.363,156.9,16.7039
2024-05-29,0.19219680953296175,0.7298204641658151,1.0811,1.2714,0.00634437254155564,0.059042333353014106,5.203,1.3702,157.62,16.937
2024-05-30,0.1921820348233847,0.7316359379572724,1.0837,1.2739,0.006384472961757007,0.05909047934196842,5.2034,1.3668,156.63,16.9232
2024-05-31,0.1907923606738786,0.7328154770628755,1.0846,1.2738,0.006361727845282779,0.05884429798752501,5.2413,1.3646,157.19,16.994
2024-06-03,0.19104021396503965,0.7338910905621605,1.089,1.2795,0.006408613176108691,0.05688929343497554,5.2345,1.3626,156.04,17.578
2024-06-04,0.18908238319435777,0.7307804735457468,1.0878,1.2785,0.006457028475495577,0.055997312129017804,5.2887,1.3684,154.87,17.858
2024-06-05,0.1893078903528699,0.7296607077708865,1.0865,1.2771,0.006401638819537802,0.057032052013231437,5.2824,1.3705,156.21,17.534
2024-06-06,0.19029857846961884,0.7307804735457468,1.0883,1.2786,0.006411078343377357,0.05707371641211789,5.2549,1.3684,155.98,17.5212
2024-06-07,0.18964176670269858,0.7274314395868189,1.0807,1.2727,0.006386511687316387,0.05474592416594584,5.2731,1.3747,156.58,18.2662
2024-06-10,0.1864106626899059,0.7270083605961469,1.0751,1.2733,0.0063722678901421016,0.05433601391001956,5.3645,1.3755,156.93,18.404
2024-06-11,0.18681462384875488,0.7265329845975007,1.0733,1.2725,0.006356470887363336,0.054244643341470035,5.3529,1.3764,157.32,18.435
2024-06-12,0.18545994065281898,0.7304601899196493,1.0843,1.2843,0.006415191172696947,0.05336464058914563,5.392,1.369,155.88,18.739
2024-06-13,0.18595310262751735,0.7274843590862796,1.0756,1.2764,0.006378771448618995,0.0538761172559816,5.3777,1.3746,156.77,18.5611
2024-06-14,0.18670998338281147,0.728066982162359,1.0699,1.2685,0.006358087487283825,0.05419496095253064,5.3559,1.3735,157.28,18.4519
2024-06-17,0.184593801340151,0.7271669575334497,1.0723,1.2689,0.0063371356147021544,0.05408416577878495,5.4173,1.3752,157.8,18.4897
2024-06-18,0.185000185000185,0.7287036362311448,1.0739,1.2699,0.006336734047272036,0.05437205711240879,5.4054,1.3723,157.81,18.3918
2024-06-19,0.185000185000185,0.7287036362311448,1.0739,1.2699,0.006336734047272036,0.05437205711240879,5.4054,1.3723,157.81,18.3918
